name,ascii_name,pop,timezone,country,lat,lng
Santa Ana,Santa Ana,19215,America/Caracas,VE,11.06828,-63.92239
Burscheid,Burscheid,19215,Europe/Berlin,DE,51.08468,7.11393
Altus,Altus,19214,America/Chicago,US,34.63813,-99.33398
Rodas,Rodas,19212,America/Havana,CU,22.34184,-80.55596
Schifferstadt,Schifferstadt,19209,Europe/Berlin,DE,49.38417,8.3775
Goderich,Goderich,19209,Africa/Freetown,SL,8.42756,-13.28598
Blythe,Blythe,19208,America/Los_Angeles,US,33.6103,-114.59635
Sondrio,Sondrio,19208,Europe/Rome,IT,46.16852,9.87134
Laur,Laur,19206,Asia/Manila,PH,15.5865,121.1834
Lumphat,Lumphat,19205,Asia/Phnom_Penh,KH,13.49146,106.98022
Silverdale,Silverdale,19204,America/Los_Angeles,US,47.64454,-122.69487
Ottobrunn bei München,Ottobrunn bei Muenchen,19204,Europe/Berlin,DE,48.06489,11.66327
Jiangluo,Jiangluo,19204,Asia/Shanghai,CN,33.90139,105.82194
The Peak,The Peak,19202,Asia/Hong_Kong,HK,22.26202,114.15649
Schneverdingen,Schneverdingen,19199,Europe/Berlin,DE,53.11685,9.79524
Sligo,Sligo,19199,Europe/Dublin,IE,54.26969,-8.46943
Popasna,Popasna,19199,Europe/Kyiv,UA,48.63328,38.37804
Shchigry,Shchigry,19198,Europe/Moscow,RU,51.87598,36.90535
Izalco,Izalco,19197,America/El_Salvador,SV,13.74472,-89.67306
Covington,Covington,19197,America/Los_Angeles,US,47.35818,-122.12216
Seven Hills,Seven Hills,19196,Australia/Sydney,AU,-33.78333,150.93333
Ipil,Ipil,19195,Asia/Manila,PH,7.78444,122.58611
Matteson,Matteson,19195,America/Chicago,US,41.50392,-87.7131
Beaconsfield,Beaconsfield,19194,America/Toronto,CA,45.43341,-73.86586
Great Wyrley,Great Wyrley,19193,Europe/London,GB,52.66277,-2.01111
El Viso del Alcor,El Viso del Alcor,19191,Europe/Madrid,ES,37.39106,-5.71993
's-Gravenzande,'s-Gravenzande,19190,Europe/Amsterdam,NL,52.00167,4.16528
Tumwater,Tumwater,19190,America/Los_Angeles,US,47.00732,-122.90931
Manzanares,Manzanares,19186,Europe/Madrid,ES,38.99915,-3.36991
Giovinazzo,Giovinazzo,19186,Europe/Rome,IT,41.185,16.67054
Nesterovskaya,Nesterovskaya,19186,Europe/Moscow,RU,43.23861,45.05028
Manshīyat al Qanāţir,Manshiyat al Qanatir,19185,Africa/Cairo,EG,30.18479,31.10649
Joaquín V. González,Joaquin V. Gonzalez,19185,America/Argentina/Salta,AR,-25.11364,-64.12628
Laela,Laela,19185,Africa/Dar_es_Salaam,TZ,-8.56667,32.05
Old Jamestown,Old Jamestown,19184,America/Chicago,US,38.83494,-90.28511
Gujan-Mestras,Gujan-Mestras,19184,Europe/Paris,FR,44.636,-1.06815
Yarm,Yarm,19184,Europe/London,GB,54.50364,-1.35793
Corinto,Corinto,19183,America/Managua,NI,12.4825,-87.17304
Aleg,Aleg,19183,Africa/Nouakchott,MR,17.05314,-13.91312
São Sepé,Sao Sepe,19181,America/Sao_Paulo,BR,-30.16056,-53.56528
Kodarmā,Kodarma,19180,Asia/Kolkata,IN,24.46753,85.59397
Gallipoli,Gallipoli,19176,Europe/Rome,IT,40.05594,17.99088
Weirton,Weirton,19175,America/New_York,US,40.41896,-80.58952
Tonggu,Tonggu,19175,Asia/Shanghai,CN,28.78169,108.68258
Shoreham-by-Sea,Shoreham-by-Sea,19175,Europe/London,GB,50.83413,-0.27431
Shaoyun,Shaoyun,19174,Asia/Shanghai,CN,29.98458,105.98421
Mene de Mauroa,Mene de Mauroa,19174,America/Caracas,VE,10.68091,-71.03609
Kurovskoye,Kurovskoye,19173,Europe/Moscow,RU,55.58183,38.91994
Misilmeri,Misilmeri,19171,Europe/Rome,IT,38.03183,13.44795
Tomar,Tomar,19168,Europe/Lisbon,PT,39.60199,-8.40924
Mezőtúr,Mezotur,19168,Europe/Budapest,HU,47.0,20.63333
White Oak,White Oak,19167,America/New_York,US,39.21311,-84.59939
Irugūr,Irugur,19166,Asia/Kolkata,IN,11.01782,77.06285
Bālāchor,Balachor,19166,Asia/Kolkata,IN,31.06062,76.30166
Konnūr,Konnur,19166,Asia/Kolkata,IN,16.20138,74.74886
Sanary-sur-Mer,Sanary-sur-Mer,19166,Europe/Paris,FR,43.11985,5.80155
Xochitepec,Xochitepec,19164,America/Mexico_City,MX,18.7808,-99.23049
Koropí,Koropi,19164,Europe/Athens,GR,37.89886,23.87181
Chāndūr,Chandur,19163,Asia/Kolkata,IN,20.81408,77.98015
Parchim,Parchim,19161,Europe/Berlin,DE,53.42631,11.84875
Senlis,Senlis,19160,Europe/Paris,FR,49.20724,2.58661
Burgersdorp,Burgersdorp,19159,Africa/Johannesburg,ZA,-30.99766,26.32862
Rybnoye,Rybnoye,19159,Europe/Moscow,RU,54.72531,39.51305
Pinner,Pinner,19158,Europe/London,GB,51.59384,-0.38216
Ogoudou,Ogoudou,19158,Africa/Abidjan,CI,5.89674,-5.15792
Suriānwān,Surianwan,19157,Asia/Kolkata,IN,25.46387,82.41922
Santa Brígida,Santa Brigida,19154,Atlantic/Canary,ES,28.03197,-15.50425
Tutong,Tutong,19151,Asia/Brunei,BN,4.80278,114.64917
Anna,Anna,19148,Europe/Moscow,RU,51.48993,40.4192
Louny,Louny,19147,Europe/Prague,CZ,50.35699,13.79667
Tarumizu,Tarumizu,19146,Asia/Tokyo,JP,31.48333,130.7
Ringwood,Ringwood,19144,Australia/Melbourne,AU,-37.81667,145.23333
Uva,Uva,19143,Europe/Samara,RU,56.99081,52.18517
Carlisle,Carlisle,19143,America/New_York,US,40.20148,-77.18887
Metapán,Metapan,19143,America/El_Salvador,SV,14.33333,-89.45
El Bauga,El Bauga,19141,Africa/Khartoum,SD,18.26197,33.90812
Aalten,Aalten,19141,Europe/Amsterdam,NL,51.925,6.58056
Acaponeta,Acaponeta,19140,America/Mazatlan,MX,22.49396,-105.36369
Rhede,Rhede,19140,Europe/Berlin,DE,51.83537,6.69602
Mineola,Mineola,19139,America/New_York,US,40.74927,-73.64068
Pidhorodne,Pidhorodne,19138,Europe/Kyiv,UA,48.57422,35.09702
Arese,Arese,19138,Europe/Rome,IT,45.55048,9.07741
Alfeld,Alfeld,19138,Europe/Berlin,DE,51.98382,9.81989
Pruzhany,Pruzhany,19135,Europe/Minsk,BY,52.55464,24.45483
Baijia,Baijia,19133,Asia/Shanghai,CN,30.01704,107.32576
Shelbyville,Shelbyville,19133,America/Indiana/Indianapolis,US,39.52144,-85.77692
Aimorés,Aimores,19133,America/Sao_Paulo,BR,-19.49583,-41.06389
Longjing,Longjing,19130,Asia/Shanghai,CN,31.08943,109.88728
Wiset Chaichan,Wiset Chaichan,19129,Asia/Bangkok,TH,14.5945,100.33825
Tullahoma,Tullahoma,19128,America/Chicago,US,35.36202,-86.20943
Qabāţīyah,Qabatiyah,19127,Asia/Hebron,PS,32.41035,35.28087
Pirané,Pirane,19124,America/Argentina/Cordoba,AR,-25.73271,-59.10989
Ozark,Ozark,19120,America/Chicago,US,37.02089,-93.20602
Benavente,Benavente,19119,Europe/Madrid,ES,42.00249,-5.67826
Eeklo,Eeklo,19116,Europe/Brussels,BE,51.18703,3.55654
Tha Ruea,Tha Ruea,19116,Asia/Bangkok,TH,14.56739,100.72598
Bexbach,Bexbach,19115,Europe/Berlin,DE,49.34615,7.25527
Albertville,Albertville,19113,Europe/Paris,FR,45.67452,6.39061
Gröbenzell,Grobenzell,19110,Europe/Berlin,DE,48.2,11.36667
Mandiana,Mandiana,19110,Africa/Conakry,GN,10.62577,-8.69413
Ashibetsu,Ashibetsu,19108,Asia/Tokyo,JP,43.50972,142.18556
Wollongong city centre,Wollongong city centre,19108,Australia/Sydney,AU,-34.4279,150.89268
Pilar do Sul,Pilar do Sul,19107,America/Sao_Paulo,BR,-23.81306,-47.71639
Nallıhan,Nallihan,19106,Europe/Istanbul,TR,40.18593,31.35179
Carlos Barbosa,Carlos Barbosa,19105,America/Sao_Paulo,BR,-29.2975,-51.50361
Piraí,Pirai,19105,America/Sao_Paulo,BR,-22.62917,-43.89806
Limeil-Brévannes,Limeil-Brevannes,19104,Europe/Paris,FR,48.7448,2.48705
Secaucus,Secaucus,19104,America/New_York,US,40.78955,-74.05653
Mossendjo,Mossendjo,19104,Africa/Brazzaville,CG,-2.94968,12.70423
Jacksonville,Jacksonville,19103,America/Chicago,US,39.73394,-90.22901
Fairwood,Fairwood,19102,America/Los_Angeles,US,47.44843,-122.15734
Villa Ocampo,Villa Ocampo,19101,America/Argentina/Cordoba,AR,-28.48689,-59.35423
Madison,Madison,19100,America/New_York,US,41.27954,-72.59843
Itabaiana,Itabaiana,19100,America/Fortaleza,BR,-7.32861,-35.3325
Talitsa,Talitsa,19100,Asia/Yekaterinburg,RU,56.8804,60.0213
Goiás,Goias,19098,America/Sao_Paulo,BR,-15.93444,-50.14028
Camp Springs,Camp Springs,19096,America/New_York,US,38.804,-76.90664
Cupira,Cupira,19096,America/Recife,BR,-8.61667,-35.95
San Rafael Oriente,San Rafael Oriente,19095,America/El_Salvador,SV,13.38333,-88.35
Redbank Plains,Redbank Plains,19094,Australia/Brisbane,AU,-27.64613,152.85965
Marina di Massa,Marina di Massa,19092,Europe/Rome,IT,44.0038,10.10674
José Cardel,Jose Cardel,19092,America/Mexico_City,MX,19.3681,-96.36951
Villa Paula de Sarmiento,Villa Paula de Sarmiento,19092,America/Argentina/San_Juan,AR,-31.4933,-68.53838
Tshitereke,Tshitereke,19092,Africa/Johannesburg,ZA,-22.88416,30.49358
Guápiles,Guapiles,19092,America/Costa_Rica,CR,10.21682,-83.78483
Rioblanco,Rioblanco,19090,America/Bogota,CO,3.52973,-75.64525
Ely,Ely,19090,Europe/London,GB,52.39964,0.26196
Kyurdarmir,Kyurdarmir,19088,Asia/Baku,AZ,40.34257,48.15649
Jouy-le-Moutier,Jouy-le-Moutier,19087,Europe/Paris,FR,49.01068,2.04028
Bashanet,Bashanet,19087,Africa/Dar_es_Salaam,TZ,-4.23333,35.41667
Casimiro de Abreu,Casimiro de Abreu,19087,America/Sao_Paulo,BR,-22.48056,-42.20417
Mumbwa,Mumbwa,19086,Africa/Lusaka,ZM,-14.98293,27.0619
Magomeni,Magomeni,19086,Africa/Dar_es_Salaam,TZ,-6.8,39.25
Barcelos,Barcelos,19085,Europe/Lisbon,PT,41.53174,-8.61843
Brezina,Brezina,19084,Africa/Algiers,DZ,33.09892,1.26082
Jiaogong,Jiaogong,19083,Asia/Shanghai,CN,33.56547,104.64637
Kihangara,Kihangara,19082,Africa/Dar_es_Salaam,TZ,-2.58333,33.35
Ronkonkoma,Ronkonkoma,19082,America/New_York,US,40.821,-73.143
Sokółka,Sokolka,19079,Europe/Warsaw,PL,53.40715,23.50228
Saco,Saco,19078,America/New_York,US,43.50092,-70.44283
Sung Wong Toi,Sung Wong Toi,19078,Asia/Hong_Kong,HK,22.32466,114.19149
Menzel Abderhaman,Menzel Abderhaman,19078,Africa/Tunis,TN,37.23737,9.86313
Maple Shade,Maple Shade,19077,America/New_York,US,39.95261,-74.99239
Puerto El Triunfo,Puerto El Triunfo,19074,America/El_Salvador,SV,13.28333,-88.55
Bronte,Bronte,19074,Europe/Rome,IT,37.78863,14.83377
Hawthorne,Hawthorne,19074,America/New_York,US,40.94926,-74.15375
Gangjia,Gangjia,19072,Asia/Shanghai,CN,30.22055,107.50403
Alcúdia,Alcudia,19071,Europe/Madrid,ES,39.85316,3.12138
Cosquín,Cosquin,19070,America/Argentina/Cordoba,AR,-31.24508,-64.46563
Marmande,Marmande,19069,Europe/Paris,FR,44.50361,0.16546
East Massapequa,East Massapequa,19069,America/New_York,US,40.67343,-73.43651
Fresno,Fresno,19069,America/Chicago,US,29.53885,-95.44744
Amherst Center,Amherst Center,19065,America/New_York,US,42.37537,-72.51925
Tekāri,Tekari,19063,Asia/Kolkata,IN,24.94253,84.84265
Montrose,Montrose,19062,America/Denver,US,38.47832,-107.87617
Värnamo,Vaernamo,19061,Europe/Stockholm,SE,57.18604,14.04001
Saravia,Saravia,19060,Asia/Manila,PH,10.87754,122.9677
Dhārūr,Dharur,19060,Asia/Kolkata,IN,18.82017,76.10937
Malanday,Malanday,19060,Asia/Manila,PH,14.71694,120.95806
Kampar,Kampar,19056,Asia/Kuala_Lumpur,MY,4.3,101.15
Point Fortin,Point Fortin,19056,America/Port_of_Spain,TT,10.17411,-61.68407
Sơn La,Son La,19054,Asia/Bangkok,VN,21.3256,103.91882
Kirandul,Kirandul,19053,Asia/Kolkata,IN,18.63649,81.25827
Bad Münstereifel,Bad Muenstereifel,19051,Europe/Berlin,DE,50.55667,6.76424
French Rocks,French Rocks,19051,Asia/Kolkata,IN,12.50094,76.67416
Gerlingen,Gerlingen,19050,Europe/Berlin,DE,48.79954,9.06316
Osiedle Kosmonautów,Osiedle Kosmonautow,19048,Europe/Warsaw,PL,51.12753,16.96186
Kui Buri,Kui Buri,19046,Asia/Bangkok,TH,12.08283,99.85431
Mtwango,Mtwango,19040,Africa/Dar_es_Salaam,TZ,-9.01667,34.8
Pułtusk,Pultusk,19039,Europe/Warsaw,PL,52.7025,21.08276
Āmlāgora,Amlagora,19038,Asia/Kolkata,IN,22.84616,87.33559
Hungund,Hungund,19036,Asia/Kolkata,IN,16.06213,76.0586
Brownwood,Brownwood,19031,America/Chicago,US,31.70932,-98.99116
Villabate,Villabate,19031,Europe/Rome,IT,38.07789,13.44275
Southbridge,Southbridge,19030,America/New_York,US,42.0751,-72.03341
Rémire-Montjoly,Remire-Montjoly,19029,America/Cayenne,GF,4.91667,-52.26667
Monte Llano,Monte Llano,19029,America/Santo_Domingo,DO,19.7346,-70.59915
Samho-rodongjagu,Samho-rodongjagu,19025,Asia/Pyongyang,KP,39.9475,127.87111
Zeewolde,Zeewolde,19022,Europe/Amsterdam,NL,52.33,5.54167
Mukamira,Mukamira,19021,Africa/Kigali,RW,-1.61112,29.49687
Vāsudevanallūr,Vasudevanallur,19021,Asia/Kolkata,IN,9.24171,77.41177
Yatağan,Yatagan,19020,Europe/Istanbul,TR,37.34025,28.14279
Andritz,Andritz,19020,Europe/Vienna,AT,47.11387,15.42348
Deerfield,Deerfield,19019,America/Chicago,US,42.17114,-87.84451
Hacı Zeynalabdin,Haci Zeynalabdin,19019,Asia/Baku,AZ,40.62333,49.55861
Puçol,Pucol,19018,Europe/Madrid,ES,39.61667,-0.3
Kafr Qari‘,Kafr Qari',19018,Asia/Jerusalem,IL,32.50666,35.05392
Pyskowice,Pyskowice,19018,Europe/Warsaw,PL,50.4,18.63333
Royan,Royan,19017,Europe/Paris,FR,45.62811,-1.03153
Castaic,Castaic,19015,America/Los_Angeles,US,34.48888,-118.62287
Dadeldhurā,Dadeldhura,19014,Asia/Kathmandu,NP,29.29842,80.58059
Oulmes,Oulmes,19014,Africa/Casablanca,MA,33.42585,-6.00137
Moaña,Moana,19014,Europe/Madrid,ES,42.27807,-8.73921
Ghanzi,Ghanzi,19012,Africa/Gaborone,BW,-21.69785,21.64581
São Sebastião do Caí,Sao Sebastiao do Cai,19012,America/Sao_Paulo,BR,-29.58667,-51.37556
Heusenstamm,Heusenstamm,19012,Europe/Berlin,DE,50.05553,8.80076
Laupheim,Laupheim,19012,Europe/Berlin,DE,48.22786,9.87874
Aoulouz,Aoulouz,19010,Africa/Casablanca,MA,30.67307,-8.18087
Friedrichshagen,Friedrichshagen,19009,Europe/Berlin,DE,52.45052,13.62463
Maurepas,Maurepas,19009,Europe/Paris,FR,48.76486,1.92923
Udangudi,Udangudi,19008,Asia/Kolkata,IN,8.42918,78.02968
Ennis,Ennis,19007,America/Chicago,US,32.32931,-96.62527
Thornbury,Thornbury,19005,Australia/Melbourne,AU,-37.75819,145.00583
Ellensburg,Ellensburg,19001,America/Los_Angeles,US,46.99651,-120.54785
Leposaviq,Leposaviq,19000,Europe/Belgrade,XK,43.10389,20.80278
Likisá,Likisa,19000,Asia/Dili,TL,-8.5875,125.34194
Anshing,Anshing,19000,Asia/Kolkata,IN,20.0409,77.31501
Lumbala,Lumbala,19000,Africa/Luanda,AO,-14.10165,21.43531
Claremore,Claremore,18997,America/Chicago,US,36.3126,-95.61609
Bhasāwar,Bhasawar,18996,Asia/Kolkata,IN,27.03895,77.04849
Dolný Kubín,Dolny Kubin,18995,Europe/Bratislava,SK,49.20983,19.30341
Zubia,Zubia,18995,Europe/Madrid,ES,37.11906,-3.584
Yahotyn,Yahotyn,18995,Europe/Kyiv,UA,50.27975,31.76246
Filiaşi,Filiasi,18995,Europe/Bucharest,RO,44.55,23.51667
Morales,Morales,18994,America/Guatemala,GT,15.47225,-88.8407
Bābra,Babra,18993,Asia/Kolkata,IN,21.84577,71.30544
Yoichi,Yoichi,18993,Asia/Tokyo,JP,43.20389,140.77028
Kruisfontein,Kruisfontein,18991,Africa/Johannesburg,ZA,-34.00333,24.73142
Lauchhammer,Lauchhammer,18990,Europe/Berlin,DE,51.48813,13.76623
Waukee,Waukee,18990,America/Chicago,US,41.61166,-93.88523
Parīchhatgarh,Parichhatgarh,18990,Asia/Kolkata,IN,28.97841,77.93422
Jasmine Estates,Jasmine Estates,18989,America/New_York,US,28.29306,-82.6901
Arita,Arita,18989,Asia/Tokyo,JP,33.18333,129.9
Enugu-Ezike,Enugu-Ezike,18989,Africa/Lagos,NG,6.9827,7.45534
Clayton,Clayton,18988,Australia/Melbourne,AU,-37.91667,145.11667
Digne-les-Bains,Digne-les-Bains,18986,Europe/Paris,FR,44.09252,6.23199
Melville,Melville,18985,America/New_York,US,40.79343,-73.41512
Bantayan,Bantayan,18984,Asia/Manila,PH,11.1683,123.7223
Kew Gardens,Kew Gardens,18983,America/New_York,US,40.71427,-73.83097
Bhor,Bhor,18982,Asia/Kolkata,IN,18.14861,73.84336
Dorval,Dorval,18980,America/Toronto,CA,45.4473,-73.75335
Middleton,Middleton,18979,America/Chicago,US,43.09722,-89.50429
Silla,Silla,18979,Europe/Madrid,ES,39.36257,-0.41169
Gorgonzola,Gorgonzola,18979,Europe/Rome,IT,45.53069,9.40531
Şemdinli,Semdinli,18978,Europe/Istanbul,TR,37.30514,44.5742
Abuko,Abuko,18978,Africa/Banjul,GM,13.40417,-16.65583
Kulpahār,Kulpahar,18976,Asia/Kolkata,IN,25.32007,79.63931
Gostynin,Gostynin,18976,Europe/Warsaw,PL,52.42938,19.46194
Hook,Hook,18973,Europe/London,GB,51.36803,-0.3065
Mougins,Mougins,18973,Europe/Paris,FR,43.60068,6.99523
Bartow,Bartow,18972,America/New_York,US,27.89641,-81.84314
Or Akiva,Or Akiva,18972,Asia/Jerusalem,IL,32.5064,34.92087
Bīrpur,Birpur,18968,Asia/Kolkata,IN,26.50823,87.01194
Sylvania,Sylvania,18965,America/New_York,US,41.71894,-83.71299
Hārij,Harij,18964,Asia/Kolkata,IN,23.69356,71.907
Pedroso,Pedroso,18963,Europe/Lisbon,PT,41.41103,-8.74897
Baoxing,Baoxing,18963,Asia/Shanghai,CN,29.62173,105.69265
Rio Rico,Rio Rico,18962,America/Phoenix,US,31.47148,-110.97648
Sanxi,Sanxi,18961,Asia/Shanghai,CN,31.13202,110.09403
Benthuizen,Benthuizen,18959,Europe/Amsterdam,NL,52.0775,4.54444
Viseu,Viseu,18958,America/Belem,BR,-1.19667,-46.14
Dārzciems,Darzciems,18956,Europe/Riga,LV,57.48253,26.44238
So Uk,So Uk,18956,Asia/Hong_Kong,HK,22.34131,114.15679
Murray,Murray,18954,America/Chicago,US,36.61033,-88.31476
Ureshinomachi-shimojuku,Ureshinomachi-shimojuku,18953,Asia/Tokyo,JP,33.11358,130.00292
Tatsuno,Tatsuno,18951,Asia/Tokyo,JP,35.98426,137.99721
Velur,Velur,18951,Asia/Kolkata,IN,11.10825,78.00113
Sulya,Sulya,18950,Asia/Kolkata,IN,12.561,75.38741
Riosucio,Riosucio,18950,America/Bogota,CO,5.42164,-75.70318
Arlington,Arlington,18949,America/Los_Angeles,US,48.19871,-122.12514
North Druid Hills,North Druid Hills,18947,America/New_York,US,33.81677,-84.31326
Challans,Challans,18947,Europe/Paris,FR,46.8458,-1.87942
Vorgashor,Vorgashor,18946,Europe/Moscow,RU,67.58355,63.79399
Baud,Baud,18945,Asia/Kolkata,IN,20.83773,84.32618
North Bay Shore,North Bay Shore,18944,America/New_York,US,40.753,-73.2602
Vilar de Andorinho,Vilar de Andorinho,18944,Europe/Lisbon,PT,41.10574,-8.58622
Matías Romero,Matias Romero,18944,America/Mexico_City,MX,16.87902,-95.03939
Brookfield,Brookfield,18944,America/Chicago,US,41.82392,-87.85173
Gokwe,Gokwe,18942,Africa/Harare,ZW,-18.20476,28.9349
Sélestat,Selestat,18941,Europe/Paris,FR,48.26195,7.4489
Sarayköy,Saraykoy,18937,Europe/Istanbul,TR,37.92448,28.92516
Mubende,Mubende,18936,Africa/Kampala,UG,0.55849,31.39489
Burlata,Burlata,18934,Europe/Madrid,ES,42.82562,-1.61671
Torhout,Torhout,18933,Europe/Brussels,BE,51.0656,3.10085
Bánovce nad Bebravou,Banovce nad Bebravou,18933,Europe/Bratislava,SK,48.7213,18.25754
Mont-Royal,Mont-Royal,18933,America/Toronto,CA,45.51675,-73.64918
Avon,Avon,18932,America/New_York,US,41.80982,-72.83065
Alzenau in Unterfranken,Alzenau in Unterfranken,18932,Europe/Berlin,DE,50.0888,9.06455
Harmanli,Harmanli,18931,Europe/Sofia,BG,41.93333,25.9
Milledgeville,Milledgeville,18931,America/New_York,US,33.08014,-83.2321
Garches,Garches,18930,Europe/Paris,FR,48.84226,2.18232
Matiari,Matiari,18929,Asia/Karachi,PK,25.59709,68.4467
Mulgund,Mulgund,18928,Asia/Kolkata,IN,15.2807,75.52132
Beloeil,Beloeil,18927,America/Toronto,CA,45.56839,-73.20568
São João da Talha,Sao Joao da Talha,18925,Europe/Lisbon,PT,38.82378,-9.09719
Cesenatico,Cesenatico,18925,Europe/Rome,IT,44.19987,12.3991
Stillwater,Stillwater,18924,America/Chicago,US,45.05636,-92.80604
Al Khawr,Al Khawr,18923,Asia/Qatar,QA,25.68389,51.50583
Finsterwalde,Finsterwalde,18922,Europe/Berlin,DE,51.63388,13.70662
Nepomuceno,Nepomuceno,18911,America/Sao_Paulo,BR,-21.23342,-45.23488
Masis,Masis,18911,Asia/Yerevan,AM,40.06572,44.41913
Balboa,Balboa,18910,America/Bogota,CO,2.04183,-77.21646
Atalaia,Atalaia,18908,America/Maceio,BR,-9.50194,-36.02278
Shimokizukuri,Shimokizukuri,18907,Asia/Tokyo,JP,40.81609,140.37539
Cortland,Cortland,18907,America/New_York,US,42.60118,-76.18048
Guaratuba,Guaratuba,18906,America/Sao_Paulo,BR,-25.88278,-48.57472
Yāfā,Yafa,18905,Asia/Jerusalem,IL,32.68923,35.27832
Cusano,Cusano,18904,Europe/Rome,IT,45.55187,9.18373
Eyl,Eyl,18904,Africa/Mogadishu,SO,7.9803,49.8164
Plunge,Plunge,18904,Europe/Vilnius,LT,55.91139,21.84417
Qazax,Qazax,18903,Asia/Baku,AZ,41.09246,45.36561
Suhe,Suhe,18901,Asia/Shanghai,CN,34.0625,105.2221
Beshkent,Beshkent,18900,Asia/Samarkand,UZ,38.82139,65.65306
Tal’menka,Tal'menka,18900,Asia/Barnaul,RU,53.8183,83.5677
Fakfak,Fakfak,18900,Asia/Jayapura,ID,-2.92481,132.29813
Ponda,Ponda,18898,Asia/Kolkata,IN,15.40341,74.01519
Pietrasanta,Pietrasanta,18897,Europe/Rome,IT,43.95952,10.22784
Skhodnya,Skhodnya,18897,Europe/Moscow,RU,55.94806,37.29778
Baumschulenweg,Baumschulenweg,18894,Europe/Berlin,DE,52.46583,13.48523
Qiemo,Qiemo,18893,Asia/Urumqi,CN,38.13407,85.52977
Manismata,Manismata,18888,Asia/Pontianak,ID,-2.46667,111.03333
Boiro,Boiro,18883,Europe/Madrid,ES,42.64725,-8.88459
Jiaping,Jiaping,18883,Asia/Shanghai,CN,28.99165,106.34842
Byford,Byford,18878,Australia/Perth,AU,-32.22099,116.009
Azeitão,Azeitao,18877,Europe/Lisbon,PT,38.51919,-9.0139
Konstantinovsk,Konstantinovsk,18876,Europe/Moscow,RU,47.58278,41.09222
Korsimoro,Korsimoro,18875,Africa/Ouagadougou,BF,12.82506,-1.06737
Bang Krathum,Bang Krathum,18874,Asia/Bangkok,TH,16.57831,100.30034
Shāhpur,Shahpur,18874,Asia/Kolkata,IN,29.3501,77.5516
Berea,Berea,18874,America/New_York,US,41.36616,-81.8543
Mārahra,Marahra,18873,Asia/Kolkata,IN,27.7368,78.56891
Canguaretama,Canguaretama,18873,America/Fortaleza,BR,-6.38,-35.12889
Twinsburg,Twinsburg,18872,America/New_York,US,41.31256,-81.44011
Wantagh,Wantagh,18871,America/New_York,US,40.68371,-73.51013
Bourg-la-Reine,Bourg-la-Reine,18870,Europe/Paris,FR,48.77888,2.31781
Chilly-Mazarin,Chilly-Mazarin,18870,Europe/Paris,FR,48.71489,2.31638
Ilembula,Ilembula,18870,Africa/Dar_es_Salaam,TZ,-8.9,34.58333
Paracho de Verduzco,Paracho de Verduzco,18868,America/Mexico_City,MX,19.64745,-102.04897
Krasyliv,Krasyliv,18868,Europe/Kyiv,UA,49.65376,26.97211
Jojutla,Jojutla,18867,America/Mexico_City,MX,18.61472,-99.18028
Sierpc,Sierpc,18866,Europe/Warsaw,PL,52.8568,19.66913
Mo i Rana,Mo i Rana,18866,Europe/Oslo,NO,66.31278,14.14278
Chicholi,Chicholi,18864,Asia/Kolkata,IN,21.46926,79.70151
Otegen Batyra,Otegen Batyra,18864,Asia/Almaty,KZ,43.41845,77.02187
Dongobesh,Dongobesh,18864,Africa/Dar_es_Salaam,TZ,-4.06667,35.38333
Mascote,Mascote,18863,America/Bahia,BR,-15.56306,-39.3025
Langen,Langen,18863,Europe/Berlin,DE,53.60554,8.59509
West Hempstead,West Hempstead,18862,America/New_York,US,40.70482,-73.65013
Équeurdreville-Hainneville,Equeurdreville-Hainneville,18862,Europe/Paris,FR,49.64868,-1.65306
Sant'Antonio Abate,Sant'Antonio Abate,18859,Europe/Rome,IT,40.72152,14.54021
Esplanada,Esplanada,18859,America/Bahia,BR,-11.79611,-37.945
Pitangui,Pitangui,18858,America/Sao_Paulo,BR,-19.68278,-44.89028
Mālvan,Malvan,18858,Asia/Kolkata,IN,16.05981,73.4629
Otrokovice,Otrokovice,18857,Europe/Prague,CZ,49.20934,17.53944
Mangnai Zhen,Mangnai Zhen,18856,Asia/Shanghai,CN,38.38554,90.15553
Guazacapán,Guazacapan,18855,America/Guatemala,GT,14.07417,-90.41667
Pahāsu,Pahasu,18854,Asia/Kolkata,IN,28.1722,78.06376
Ansonia,Ansonia,18854,America/New_York,US,41.34621,-73.079
Troy,Troy,18853,America/Chicago,US,31.80877,-85.96995
Piracuruca,Piracuruca,18852,America/Fortaleza,BR,-3.92806,-41.70917
Jocotepec,Jocotepec,18852,America/Mexico_City,MX,20.28527,-103.42897
Kowloon Tong,Kowloon Tong,18849,Asia/Hong_Kong,HK,22.33312,114.17969
Cournon-d'Auvergne,Cournon-d'Auvergne,18848,Europe/Paris,FR,45.74123,3.19643
Eltham,Eltham,18847,Australia/Melbourne,AU,-37.73333,145.15
Kimbe,Kimbe,18847,Pacific/Port_Moresby,PG,-5.55085,150.13766
Maliuzui,Maliuzui,18847,Asia/Shanghai,CN,29.69286,106.94399
Rājgurunagar,Rajgurunagar,18846,Asia/Kolkata,IN,18.86667,73.9
Urrao,Urrao,18846,America/Bogota,CO,6.31696,-76.1342
Dashun,Dashun,18844,Asia/Shanghai,CN,29.57007,107.04542
